,id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance,neighborhood
3,eUgXfldswo7BLnliVm11wA,hardwok-cafe-seattle,HardWok Cafe,https://s3-media1.fl.yelpcdn.com/bphoto/AIZHnFBLnObu9D7HW4oJQQ/o.jpg,False,https://www.yelp.com/biz/hardwok-cafe-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,458.0,"[{'alias': 'taiwanese', 'title': 'Taiwanese'}, {'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'desserts', 'title': 'Desserts'}]",3.5,"{'latitude': 47.5990517655849, 'longitude': -122.316713458336}","['pickup', 'delivery']",$,"{'address1': '1207 S Jackson St', 'address2': 'Ste 111B', 'address3': '', 'city': 'Seattle', 'zip_code': '98144', 'country': 'US', 'state': 'WA', 'display_address': ['1207 S Jackson St', 'Ste 111B', 'Seattle, WA 98144']}",+12065681688,(206) 568-1688,52.26101869970886,Little Saigon
4,qESIVKVPI-Ubz9FVNNDtiA,hue-ky-mi-gia-seattle,Hue Ky Mi Gia,https://s3-media1.fl.yelpcdn.com/bphoto/BS-BCf672BhG22C8ozi1_g/o.jpg,False,https://www.yelp.com/biz/hue-ky-mi-gia-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,517.0,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.0,"{'latitude': 47.5990692269986, 'longitude': -122.316223301189}",['delivery'],$,"{'address1': '1207 S Jackson St', 'address2': 'Ste 101', 'address3': '', 'city': 'Seattle', 'zip_code': '98144', 'country': 'US', 'state': 'WA', 'display_address': ['1207 S Jackson St', 'Ste 101', 'Seattle, WA 98144']}",+12065681268,(206) 568-1268,39.95380585942338,Little Saigon
5,hj9s0BVirRTTS4ZV_DtRtw,sichuanese-cuisine-seattle,Sichuanese Cuisine,https://s3-media3.fl.yelpcdn.com/bphoto/UISwsNORDDtxrhlEu4rbpA/o.jpg,False,https://www.yelp.com/biz/sichuanese-cuisine-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,630.0,"[{'alias': 'szechuan', 'title': 'Szechuan'}, {'alias': 'hotpot', 'title': 'Hot Pot'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.0,"{'latitude': 47.5993655520798, 'longitude': -122.317549573997}",['delivery'],$$,"{'address1': '1048 S Jackson St', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98104', 'country': 'US', 'state': 'WA', 'display_address': ['1048 S Jackson St', 'Seattle, WA 98104']}",+12067201690,(206) 720-1690,122.59288993244128,Little Saigon
6,etXPfcIA07JprpGcVJiu4w,bun-and-oc-seattle-4,Bun & Oc,https://s3-media4.fl.yelpcdn.com/bphoto/z2GYaZMRZfWWNyd_5TzcjQ/o.jpg,False,https://www.yelp.com/biz/bun-and-oc-seattle-4?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,164.0,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.0,"{'latitude': 47.59851, 'longitude': -122.31396}",['delivery'],$$,"{'address1': '1306 S King St', 'address2': '', 'address3': None, 'city': 'Seattle', 'zip_code': '98144', 'country': 'US', 'state': 'WA', 'display_address': ['1306 S King St', 'Seattle, WA 98144']}",+12068601556,(206) 860-1556,184.1407846997847,Little Saigon
7,1WGOn3xmVPtBul8leRKeWA,pho-so-1-seattle,Pho So 1,https://s3-media2.fl.yelpcdn.com/bphoto/W3Z5lMVedZ0LX2CkEfjdDQ/o.jpg,False,https://www.yelp.com/biz/pho-so-1-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,201.0,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.0,"{'latitude': 47.5989074707031, 'longitude': -122.316787719727}",['delivery'],$,"{'address1': '1207 S Jackson St', 'address2': 'Ste 107', 'address3': '', 'city': 'Seattle', 'zip_code': '98144', 'country': 'US', 'state': 'WA', 'display_address': ['1207 S Jackson St', 'Ste 107', 'Seattle, WA 98144']}",+12068602824,(206) 860-2824,29.30253976114619,Little Saigon
8,Rr4KFyLV0kEXLdJqjuyhEA,dong-thap-noodles-seattle,Dong Thap Noodles,https://s3-media4.fl.yelpcdn.com/bphoto/h7Nwa_KcZwZBEmjZch8ULQ/o.jpg,False,https://www.yelp.com/biz/dong-thap-noodles-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,529.0,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.0,"{'latitude': 47.599758, 'longitude': -122.317459}","['pickup', 'delivery']",$$,"{'address1': '303 12th Ave S', 'address2': 'Ste A', 'address3': '', 'city': 'Seattle', 'zip_code': '98144', 'country': 'US', 'state': 'WA', 'display_address': ['303 12th Ave S', 'Ste A', 'Seattle, WA 98144']}",+12063251122,(206) 325-1122,143.2527867676527,Little Saigon
9,Lwg4Mzmxl9a6yDwWnMpghQ,saigon-deli-seattle,Saigon Deli,https://s3-media3.fl.yelpcdn.com/bphoto/jD3IPnAmEO5d2osDA4dgcA/o.jpg,False,https://www.yelp.com/biz/saigon-deli-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,603.0,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'delis', 'title': 'Delis'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,"{'latitude': 47.5990153, 'longitude': -122.31535}",['delivery'],$,"{'address1': '1237 S Jackson St', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98144', 'country': 'US', 'state': 'WA', 'display_address': ['1237 S Jackson St', 'Seattle, WA 98144']}",+12063223700,(206) 322-3700,74.53728825127384,Little Saigon
10,8fpj1nXml1kbdu-UBsbQcA,huong-binh-seattle,Huong Binh,https://s3-media2.fl.yelpcdn.com/bphoto/2p37B7whBbjIdQzNxmCsOQ/o.jpg,False,https://www.yelp.com/biz/huong-binh-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,183.0,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}]",3.5,"{'latitude': 47.5989074707031, 'longitude': -122.316787719727}","['pickup', 'delivery']",$,"{'address1': '1207 S Jackson St', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98144', 'country': 'US', 'state': 'WA', 'display_address': ['1207 S Jackson St', 'Seattle, WA 98144']}",+12068603038,(206) 860-3038,29.30253976114619,Little Saigon
11,-MSAXS99D-BRGk72vGq8TA,pho-bac-seattle,Pho Bac,https://s3-media3.fl.yelpcdn.com/bphoto/x6qXQENuOnCv9ALMsPX0-A/o.jpg,False,https://www.yelp.com/biz/pho-bac-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,404.0,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.0,"{'latitude': 47.5993799, 'longitude': -122.3148}",['delivery'],$,"{'address1': '1314 S Jackson St', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98144', 'country': 'US', 'state': 'WA', 'display_address': ['1314 S Jackson St', 'Seattle, WA 98144']}",+12065680882,(206) 568-0882,132.14625734034018,Little Saigon
12,HFkoSiR8pwvwR3bLpfZqMg,thanh-son-tofu-seattle-3,Thanh Son Tofu,https://s3-media3.fl.yelpcdn.com/bphoto/oiyXDhfGoeC2LjJIA-7Rmg/o.jpg,False,https://www.yelp.com/biz/thanh-son-tofu-seattle-3?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,196.0,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'delis', 'title': 'Delis'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",3.5,"{'latitude': 47.598554071424, 'longitude': -122.315210533591}",['delivery'],$,"{'address1': '1248 S King St', 'address2': 'Ste B', 'address3': '', 'city': 'Seattle', 'zip_code': '98144', 'country': 'US', 'state': 'WA', 'display_address': ['1248 S King St', 'Ste B', 'Seattle, WA 98144']}",+12063201316,(206) 320-1316,78.74786742877417,Little Saigon
13,V3AlnHE0Cn2dResnmFTfQQ,chuminh-tofu-and-vegan-deli-seattle,ChuMinh Tofu & Vegan Deli,https://s3-media1.fl.yelpcdn.com/bphoto/KVoxS2a0u7eizOGO86nNaA/o.jpg,False,https://www.yelp.com/biz/chuminh-tofu-and-vegan-deli-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,340.0,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'delis', 'title': 'Delis'}, {'alias': 'vegan', 'title': 'Vegan'}]",4.5,"{'latitude': 47.5989179, 'longitude': -122.3177822}","['pickup', 'delivery']",$,"{'address1': '1043 S Jackson St', 'address2': None, 'address3': '', 'city': 'Seattle', 'zip_code': '98104', 'country': 'US', 'state': 'WA', 'display_address': ['1043 S Jackson St', 'Seattle, WA 98104']}",+12062285449,(206) 228-5449,118.29090500036509,Little Saigon
14,9E-jNy2XgjA1_KysA0wS6Q,taqueria-el-ranchero-seattle,Taqueria El Ranchero,https://s3-media3.fl.yelpcdn.com/bphoto/1o41ZFrqMEvcNseJEL2Sfg/o.jpg,False,https://www.yelp.com/biz/taqueria-el-ranchero-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,19.0,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'mexican', 'title': 'Mexican'}]",4.5,"{'latitude': 47.598486, 'longitude': -122.317478}",[],$,"{'address1': '479 12th Ave S', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98144', 'country': 'US', 'state': 'WA', 'display_address': ['479 12th Ave S', 'Seattle, WA 98144']}",+12066617543,(206) 661-7543,96.47213089582719,Little Saigon
15,OxUehbJWuW7Dtq8B1maiXQ,seven-stars-pepper-szechuan-restaurant-seattle,Seven Stars Pepper Szechuan Restaurant,https://s3-media4.fl.yelpcdn.com/bphoto/iKIDsd8qxRYJRpPYJ4JUBQ/o.jpg,False,https://www.yelp.com/biz/seven-stars-pepper-szechuan-restaurant-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,400.0,"[{'alias': 'szechuan', 'title': 'Szechuan'}, {'alias': 'hotpot', 'title': 'Hot Pot'}, {'alias': 'noodles', 'title': 'Noodles'}]",3.5,"{'latitude': 47.599074, 'longitude': -122.31691}","['pickup', 'delivery']",$$,"{'address1': '1207 S Jackson St', 'address2': None, 'address3': '', 'city': 'Seattle', 'zip_code': '98144', 'country': 'US', 'state': 'WA', 'display_address': ['1207 S Jackson St', 'Seattle, WA 98144']}",+12065686446,(206) 568-6446,64.80568600364599,Little Saigon
16,QZ4r-lrkNuFs0CHYfdpDUA,spring-roll-house-deli-seattle,Spring Roll House-Deli,https://s3-media1.fl.yelpcdn.com/bphoto/7F1fr2HVgFicveTKxvpwRg/o.jpg,False,https://www.yelp.com/biz/spring-roll-house-deli-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,64.0,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.5,"{'latitude': 47.5999159387607, 'longitude': -122.316120871164}",[],$,"{'address1': '1221 Main St', 'address2': 'Ste 104', 'address3': '', 'city': 'Seattle', 'zip_code': '98144', 'country': 'US', 'state': 'WA', 'display_address': ['1221 Main St', 'Ste 104', 'Seattle, WA 98144']}",+12067261628,(206) 726-1628,134.3668950200582,Little Saigon
17,MjNyOQ0ggFH9_P9OqGTM7A,jasmines-grill-and-bar-seattle-3,Jasmine's Grill & Bar,https://s3-media4.fl.yelpcdn.com/bphoto/HZY1E2MGxKReHgJUd4Bs6A/o.jpg,False,https://www.yelp.com/biz/jasmines-grill-and-bar-seattle-3?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,135.0,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'kebab', 'title': 'Kebab'}]",3.0,"{'latitude': 47.5989179, 'longitude': -122.3177822}","['pickup', 'delivery']",$$,"{'address1': '1043 S Jackson St', 'address2': 'Ste 101B', 'address3': '', 'city': 'Seattle', 'zip_code': '98104', 'country': 'US', 'state': 'WA', 'display_address': ['1043 S Jackson St', 'Ste 101B', 'Seattle, WA 98104']}",+12063236666,(206) 323-6666,118.29090500036509,Little Saigon
18,P5kIMCuhuntI0NMy115jgA,mi-la-cay-seattle,Mi La Cay,https://s3-media1.fl.yelpcdn.com/bphoto/0tJdXw0VB3Qs-wIy7bN-KA/o.jpg,False,https://www.yelp.com/biz/mi-la-cay-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,188.0,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'chinese', 'title': 'Chinese'}]",4.0,"{'latitude': 47.60042, 'longitude': -122.31683}","['pickup', 'delivery']",$,"{'address1': '212 12th Ave S', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98144', 'country': 'US', 'state': 'WA', 'display_address': ['212 12th Ave S', 'Seattle, WA 98144']}",+12063226840,(206) 322-6840,184.22891285071492,Little Saigon
19,AbYPefBbwjyp3cXEG0nq-g,saigon-vietnam-deli-seattle,Saigon Vietnam Deli,https://s3-media4.fl.yelpcdn.com/bphoto/d8G36v2d1YZz-lHUGmVG9Q/o.jpg,False,https://www.yelp.com/biz/saigon-vietnam-deli-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,115.0,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'delis', 'title': 'Delis'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,"{'latitude': 47.599686, 'longitude': -122.316686}",['delivery'],$,"{'address1': '1200 S Jackson St', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98144', 'country': 'US', 'state': 'WA', 'display_address': ['1200 S Jackson St', 'Seattle, WA 98144']}",+12063282357,(206) 328-2357,113.6725258264191,Little Saigon
20,0vmTG-gV_r1RIt0KMYUqfw,ten-sushi-35-seattle-2,Ten Sushi #35,https://s3-media4.fl.yelpcdn.com/bphoto/-B6CTRnU4pzgP1-wn9nrsA/o.jpg,False,https://www.yelp.com/biz/ten-sushi-35-seattle-2?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,53.0,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'izakaya', 'title': 'Izakaya'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",4.0,"{'latitude': 47.5989099, 'longitude': -122.31679}","['pickup', 'delivery']",$$,"{'address1': '1207 S Jackson St', 'address2': 'Ste 106', 'address3': None, 'city': 'Seattle', 'zip_code': '98144', 'country': 'US', 'state': 'WA', 'display_address': ['1207 S Jackson St', 'Ste 106', 'Seattle, WA 98144']}",+12065680404,(206) 568-0404,29.295751884291377,Little Saigon
21,Y8coDxPmzj5jgKxCb3N--A,banh-cuon-tan-dinh-deli-seattle,Banh Cuon Tan Dinh Deli,https://s3-media2.fl.yelpcdn.com/bphoto/iw7fsITUQFeTSFUieAPsDA/o.jpg,False,https://www.yelp.com/biz/banh-cuon-tan-dinh-deli-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,67.0,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'delis', 'title': 'Delis'}]",4.0,"{'latitude': 47.60013, 'longitude': -122.31642}",['delivery'],$,"{'address1': '1212 S Main St', 'address2': 'Ste A', 'address3': '', 'city': 'Seattle', 'zip_code': '98144', 'country': 'US', 'state': 'WA', 'display_address': ['1212 S Main St', 'Ste A', 'Seattle, WA 98144']}",+12067269990,(206) 726-9990,158.83491628282795,Little Saigon
22,snays4EHNUptNiSJw227gg,vietnam-house-seattle,Vietnam House,https://s3-media3.fl.yelpcdn.com/bphoto/dut0MtSA6gi2RpCIxKSwhA/o.jpg,False,https://www.yelp.com/biz/vietnam-house-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,302.0,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'noodles', 'title': 'Noodles'}]",3.5,"{'latitude': 47.5997548913384, 'longitude': -122.317772480613}","['pickup', 'delivery']",$$,"{'address1': '1038 S Jackson St', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98104', 'country': 'US', 'state': 'WA', 'display_address': ['1038 S Jackson St', 'Seattle, WA 98104']}",+12063250180,(206) 325-0180,163.67300947325958,Little Saigon
23,TJzzFgItpkhdCx1znKSuRg,loving-hut-seattle,Loving Hut,https://s3-media4.fl.yelpcdn.com/bphoto/1uFpQSm_KjAjKxadrvvOjg/o.jpg,False,https://www.yelp.com/biz/loving-hut-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,277.0,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.0,"{'latitude': 47.5993799, 'longitude': -122.31609}","['pickup', 'delivery']",$$,"{'address1': '1226 S Jackson St', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98144', 'country': 'US', 'state': 'WA', 'display_address': ['1226 S Jackson St', 'Seattle, WA 98144']}",+12062992219,(206) 299-2219,83.80513053415737,Little Saigon
24,wXRZ5Pc5aWHd_y3JqCN5sQ,north-shore-hawaiian-barbeque-seattle,North Shore Hawaiian Barbeque,https://s3-media3.fl.yelpcdn.com/bphoto/9aV1NBzWGnAeN-W_i62dng/o.jpg,False,https://www.yelp.com/biz/north-shore-hawaiian-barbeque-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,178.0,"[{'alias': 'hawaiian', 'title': 'Hawaiian'}, {'alias': 'bbq', 'title': 'Barbeque'}]",3.0,"{'latitude': 47.60143, 'longitude': -122.31717}","['pickup', 'delivery']",$,"{'address1': '110 Boren Ave S', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98144', 'country': 'US', 'state': 'WA', 'display_address': ['110 Boren Ave S', 'Seattle, WA 98144']}",+12066211121,(206) 621-1121,313.6043122722403,Little Saigon
25,fnaNtQlUTutUc7DVIx7oyw,thanh-vi-seattle,Thanh Vi,https://s3-media1.fl.yelpcdn.com/bphoto/EfrandPC4UgdCsopsf2-0Q/o.jpg,False,https://www.yelp.com/biz/thanh-vi-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,117.0,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'noodles', 'title': 'Noodles'}]",3.5,"{'latitude': 47.5996, 'longitude': -122.31775}","['pickup', 'delivery']",$,"{'address1': '1046 S Jackson St', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98104', 'country': 'US', 'state': 'WA', 'display_address': ['1046 S Jackson St', 'Seattle, WA 98104']}",+12063290208,(206) 329-0208,149.57293120704918,Little Saigon
26,2Yidng7-i4Gv1yF_DoQLIA,hahu-ethiopian-restaurant-seattle-2,HaHu Ethiopian Restaurant,https://s3-media4.fl.yelpcdn.com/bphoto/C8KwRpjm2zXqoktesnIVEA/o.jpg,False,https://www.yelp.com/biz/hahu-ethiopian-restaurant-seattle-2?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,1.0,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'ethiopian', 'title': 'Ethiopian'}]",1.0,"{'latitude': 47.5996772, 'longitude': -122.3161316}",[],,"{'address1': '1221 S Main St', 'address2': 'Ste 202', 'address3': '', 'city': 'Seattle', 'zip_code': '98144', 'country': 'US', 'state': 'WA', 'display_address': ['1221 S Main St', 'Ste 202', 'Seattle, WA 98144']}",+12062263858,(206) 226-3858,107.82670033734446,Little Saigon
27,uyYYLFdmDe0n9iv4xGRosw,thanh-tam-seattle,Thanh Tam,https://s3-media2.fl.yelpcdn.com/bphoto/XkQWvCgJGh7cipUiao125Q/o.jpg,False,https://www.yelp.com/biz/thanh-tam-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,4.0,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}]",3.0,"{'latitude': 47.5996246337891, 'longitude': -122.316818237305}",['delivery'],$,"{'address1': '1200 S Jackson St', 'address2': 'Ste 8', 'address3': None, 'city': 'Seattle', 'zip_code': '98144', 'country': 'US', 'state': 'WA', 'display_address': ['1200 S Jackson St', 'Ste 8', 'Seattle, WA 98144']}",+12063239012,(206) 323-9012,107.3542986255081,Little Saigon
28,9jB4wHM4zeAvbvOk-TZ9Uw,taqueria-latinos-ii-seattle,Taqueria Latinos II,https://s3-media2.fl.yelpcdn.com/bphoto/FWZ8lYi2eWXjtzWD19Dvog/o.jpg,False,https://www.yelp.com/biz/taqueria-latinos-ii-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,11.0,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'tacos', 'title': 'Tacos'}]",3.5,"{'latitude': 47.5977554321289, 'longitude': -122.31697845459}",[],$,"{'address1': '520 12th Ave S', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98144', 'country': 'US', 'state': 'WA', 'display_address': ['520 12th Ave S', 'Seattle, WA 98144']}",,,80.11802547085445,Little Saigon
0,PpAiLhErwd08QhPb06_-hA,mioposto-seattle-7,Mioposto,https://s3-media1.fl.yelpcdn.com/bphoto/gWBw_lWXRC-95u0hh796mg/o.jpg,False,https://www.yelp.com/biz/mioposto-seattle-7?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,307.0,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,"{'latitude': 47.57802, 'longitude': -122.28808}",['delivery'],$$,"{'address1': '3601 S McClellan St', 'address2': None, 'address3': '', 'city': 'Seattle', 'zip_code': '98144', 'country': 'US', 'state': 'WA', 'display_address': ['3601 S McClellan St', 'Seattle, WA 98144']}",+12067603400,(206) 760-3400,119.108258067702,Mt. Baker
1,MFP8MhZlBV2fuhOyHaF56w,tacos-el-asadero-seattle-2,Tacos El Asadero,https://s3-media2.fl.yelpcdn.com/bphoto/MegtLYTmsvEwkP7RBAUCPA/o.jpg,False,https://www.yelp.com/biz/tacos-el-asadero-seattle-2?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,319.0,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'tacos', 'title': 'Tacos'}]",4.5,"{'latitude': 47.571183, 'longitude': -122.293096}",[],$,"{'address1': '3517 Rainier Ave S', 'address2': None, 'address3': '', 'city': 'Seattle', 'zip_code': '98118', 'country': 'US', 'state': 'WA', 'display_address': ['3517 Rainier Ave S', 'Seattle, WA 98118']}",,,775.5567164934998,Mt. Baker
