,id,alias,name,image_url,is_closed,url,review_count,categories,rating,transactions,price,phone,display_phone,distance,cuisine,latitude,longitude,address1,address2,address3,city,zip_code,state,country
82,GJdmwqqkC0nAQfX1qZM3ew,olympia-pizza-and-spaghetti-house-iii-seattle,Olympia Pizza and Spaghetti House III,https://s3-media2.fl.yelpcdn.com/bphoto/RkJx-xlb-oDp9GcnAGuZIQ/o.jpg,False,https://www.yelp.com/biz/olympia-pizza-and-spaghetti-house-iii-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,258.0,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",4.0,['delivery'],$$,+12063294500,(206) 329-4500,1737.6009164581885,italian,47.62383,-122.312445,516 15th Ave E,,,Seattle,98112,WA,US
83,U2yJFNdmg_XZjJLoEBm6yQ,tutta-bella-neapolitan-pizzeria-wallingford-seattle-2,Tutta Bella Neapolitan Pizzeria - Wallingford,https://s3-media1.fl.yelpcdn.com/bphoto/23y0B9Q7W3s1x8JR3S92Tw/o.jpg,False,https://www.yelp.com/biz/tutta-bella-neapolitan-pizzeria-wallingford-seattle-2?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,727.0,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.0,['delivery'],$$,+12066333800,(206) 633-3800,3931.290230637246,italian,47.6604594196727,-122.342495150977,4411 Stone Way N,,,Seattle,98103,WA,US
84,8HQRhiEjQJd_0nslAkK_DQ,primo-pizza-parlor-seattle-2,Primo Pizza Parlor,https://s3-media4.fl.yelpcdn.com/bphoto/cPfscNhaBNwkz3o9ptxMig/o.jpg,False,https://www.yelp.com/biz/primo-pizza-parlor-seattle-2?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,238.0,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"['pickup', 'delivery']",$$,+12065477466,(206) 547-7466,1877.756091404818,italian,47.60892,-122.32894,1106 8th Ave,,,Seattle,98101,WA,US
85,-Gs-TY2YDFw1HkDO_rB_6w,pizzeria-22-seattle,Pizzeria 22,https://s3-media4.fl.yelpcdn.com/bphoto/cl-nmPGRNVqg5SAgHzGa4Q/o.jpg,False,https://www.yelp.com/biz/pizzeria-22-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,212.0,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",4.0,"['pickup', 'delivery']",$$,+12066877701,(206) 687-7701,6060.406868799781,italian,47.58287,-122.3861,4213 SW College St,,,Seattle,98116,WA,US
87,Wacc8wdsAAdcZ6YlCSz9Kw,fitchi-house-seattle,Fitchi House,https://s3-media1.fl.yelpcdn.com/bphoto/mXxkqgA0iKicFNH6wYZBAQ/o.jpg,False,https://www.yelp.com/biz/fitchi-house-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,22.0,"[{'alias': 'salad', 'title': 'Salad'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'uzbek', 'title': 'Uzbek'}]",4.5,"['pickup', 'delivery']",,+12065457499,(206) 545-7499,4078.15125707344,italian,47.661223,-122.323712,405 NE 45th St,,,Seattle,98105,WA,US
88,timCK24eYvpAx2IG1txr1A,pegasus-pizza-seattle,Pegasus Pizza,https://s3-media3.fl.yelpcdn.com/bphoto/FecujoaHdJusbf_xld4VUg/o.jpg,False,https://www.yelp.com/biz/pegasus-pizza-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,526.0,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",3.5,"['pickup', 'delivery']",$$,+12069324849,(206) 932-4849,7729.080952264782,italian,47.5786538179868,-122.411777750929,2770 Alki Ave SW,,,Seattle,98116,WA,US
89,UZsyjYvPJyMouSOuCB8Ilw,cornuto-pizzeria-seattle,Cornuto Pizzeria,https://s3-media3.fl.yelpcdn.com/bphoto/6Es_EJEYmsa40m0KSGmsjg/o.jpg,False,https://www.yelp.com/biz/cornuto-pizzeria-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,192.0,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}]",4.0,['delivery'],$$,+12068120416,(206) 812-0416,6539.93819803192,italian,47.68273,-122.35509,7404 Greenwood Ave,,,Seattle,98103,WA,US
90,B9vODi2TxZqWCFciWoj2Dg,cafe-da-pino-seattle-2,Cafe da Pino,https://s3-media2.fl.yelpcdn.com/bphoto/wvodqyKoPXmpB9AGSdq-mw/o.jpg,False,https://www.yelp.com/biz/cafe-da-pino-seattle-2?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,30.0,"[{'alias': 'italian', 'title': 'Italian'}]",4.0,['delivery'],$$,+12063568502,(206) 356-8502,6068.537770720779,italian,47.6756699,-122.30402,2207 NE 65th St,,,Seattle,98115,WA,US
91,FJcS8oR8YIdICZ0F-Oh1PQ,limoncello-belltown-seattle,Limoncello Belltown,https://s3-media4.fl.yelpcdn.com/bphoto/MR4pnylFmgI_5ZNqJ6FI5A/o.jpg,False,https://www.yelp.com/biz/limoncello-belltown-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,36.0,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.5,[],$$,,,1569.3525010677017,italian,47.6136482505188,-122.347063087818,2326 1st Ave,,,Seattle,98121,WA,US
92,A6WXlP-8rkSzTMU9LMO49A,pizzutos-seattle,Pizzuto's,https://s3-media2.fl.yelpcdn.com/bphoto/7rtVzD-tQPjgBVPsX9UhKA/o.jpg,False,https://www.yelp.com/biz/pizzutos-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,110.0,"[{'alias': 'italian', 'title': 'Italian'}]",4.0,['delivery'],$$,+12067226395,(206) 722-6395,9138.149959866265,italian,47.55605,-122.27004,5032 Wilson Ave S,,,Seattle,98118,WA,US
93,2fHBHPsyHljC9xj6f4Mfgg,salvatore-ristorante-seattle,Salvatore Ristorante,https://s3-media1.fl.yelpcdn.com/bphoto/lOOvlmZGS06evvyz8s6bQQ/o.jpg,False,https://www.yelp.com/biz/salvatore-ristorante-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,209.0,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}]",4.0,['delivery'],$$,+12065279301,(206) 527-9301,5461.918739214552,italian,47.67307,-122.31706,6100 Roosevelt Way NE,,,Seattle,98115,WA,US
94,pE-IY0ESxv67j34JSkdvfg,nine-pies-pizzeria-seattle,Nine Pies Pizzeria,https://s3-media4.fl.yelpcdn.com/bphoto/S-C1c1_8z-xMPS3vP3LCxQ/o.jpg,False,https://www.yelp.com/biz/nine-pies-pizzeria-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,68.0,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.0,"['pickup', 'delivery']",$$,+12065820777,(206) 582-0777,6393.28540077497,italian,47.5679230496817,-122.335252473016,3861 1st Ave S,,,Seattle,98134,WA,US
96,j_h6yryBK-R_B24iZARK3g,patxis-pizza-seattle,Patxi's Pizza,https://s3-media1.fl.yelpcdn.com/bphoto/Xazp3Id-KboM3ceiMYvqvw/o.jpg,False,https://www.yelp.com/biz/patxis-pizza-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,511.0,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'salad', 'title': 'Salad'}]",3.5,"['pickup', 'delivery']",$$,+12069461512,(206) 946-1512,5863.685033495479,italian,47.666858,-122.383919,5323 Ballard Ave NW,,,Seattle,98107,WA,US
99,TrGbVh2q5LmLnaPyVUEUIA,tutta-bella-neapolitan-pizzeria-columbia-city-seattle-2,Tutta Bella Neapolitan Pizzeria - Columbia City,https://s3-media2.fl.yelpcdn.com/bphoto/afdihOyNlOw3jVXTnDXycg/o.jpg,False,https://www.yelp.com/biz/tutta-bella-neapolitan-pizzeria-columbia-city-seattle-2?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,488.0,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.0,['delivery'],$$,+12067213501,(206) 721-3501,8495.78374069388,italian,47.5572052001953,-122.28443145752,4918 Rainier Ave S,,,Seattle,98118,WA,US
0,tg9Fsdky2V-Bg3xiSIT4sg,taneda-sushi-in-kaiseki-seattle-2,Taneda Sushi in Kaiseki,https://s3-media3.fl.yelpcdn.com/bphoto/FDxr3wKSTWAQl6MDRWaKKw/o.jpg,False,https://www.yelp.com/biz/taneda-sushi-in-kaiseki-seattle-2?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,146.0,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",5.0,['restaurant_reservation'],$$$$,,,1193.415629631792,japanese,47.62063,-122.32134,219 Broadway E,Ste 14,,Seattle,98102,WA,US
1,ZHvhh6G4jvS8YxViCzplwQ,suika-seattle-seattle,Suika Seattle,https://s3-media2.fl.yelpcdn.com/bphoto/fNd4CpxBjmuIj64D-O6eAA/o.jpg,False,https://www.yelp.com/biz/suika-seattle-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,755.0,"[{'alias': 'izakaya', 'title': 'Izakaya'}, {'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",4.0,"['restaurant_reservation', 'delivery']",$$,+12067479595,(206) 747-9595,1439.1021759884738,japanese,47.615113,-122.323896,611 E Pine St,,,Seattle,98122,WA,US
2,EWrDx-M8HJpR0wVJHrflNg,umi-sake-house-seattle,Umi Sake House,https://s3-media3.fl.yelpcdn.com/bphoto/c-XwgpadB530bjPUAL7oFw/o.jpg,False,https://www.yelp.com/biz/umi-sake-house-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,3439.0,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",4.0,['delivery'],$$,+12063748717,(206) 374-8717,1558.156143274447,japanese,47.61339,-122.34597,2230 1st Ave,,,Seattle,98121,WA,US
4,L8RRAd-JZ0Bd4MER0yyX-g,japonessa-sushi-cocina-seattle,Japonessa Sushi Cocina,https://s3-media3.fl.yelpcdn.com/bphoto/vucCrknnlu1RRvRaKWwovQ/o.jpg,False,https://www.yelp.com/biz/japonessa-sushi-cocina-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,4619.0,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",4.0,['delivery'],$$,+12069717979,(206) 971-7979,1952.6052565732227,japanese,47.60809,-122.33899,1400 1st Ave,,,Seattle,98101,WA,US
5,dkZiHbwggWsB3QSQhy2New,rondo-seattle-2,Rondo,https://s3-media3.fl.yelpcdn.com/bphoto/ox6WPkZiAv9R-IefiJotGA/o.jpg,False,https://www.yelp.com/biz/rondo-seattle-2?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,60.0,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'izakaya', 'title': 'Izakaya'}]",4.0,[],$$,,,1241.4173042856335,japanese,47.62075,-122.32048,224 Broadway E,,,Seattle,98102,WA,US
6,_wPEVw2gQpySK5GCA3dbsA,tamari-bar-seattle,Tamari Bar,https://s3-media2.fl.yelpcdn.com/bphoto/uEorA8ukTZDtgBQ5u4Ew4Q/o.jpg,False,https://www.yelp.com/biz/tamari-bar-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,274.0,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'izakaya', 'title': 'Izakaya'}]",4.5,"['restaurant_reservation', 'delivery']",$$,+12069798800,(206) 979-8800,1347.3684935511012,japanese,47.61537,-122.32534,500 E Pine St,,,Seattle,98122,WA,US
8,44OpjjkNgtgbYR92p3xNBQ,kokkaku-seattle,Kokkaku,https://s3-media2.fl.yelpcdn.com/bphoto/Wn6ModXmN_9JyKseZWgs9w/o.jpg,False,https://www.yelp.com/biz/kokkaku-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,181.0,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'steak', 'title': 'Steakhouses'}]",4.0,"['restaurant_reservation', 'delivery']",$$$,+12065881568,(206) 588-1568,4035.399933111546,japanese,47.66163,-122.33202,2208 N 45th St,,,Seattle,98103,WA,US
9,YSQiqH7RIWORk_Qp-A4SOg,shiros-seattle,Shiro's,https://s3-media3.fl.yelpcdn.com/bphoto/f10Z1r4_R95ylcZwUS3LRA/o.jpg,False,https://www.yelp.com/biz/shiros-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,2152.0,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",4.5,[],$$$,+12064439844,(206) 443-9844,1477.968059469536,japanese,47.6147782162181,-122.347327076057,2401 2nd Ave,,,Seattle,98121,WA,US
11,tC9DRmULoje1qk0dB3EDAQ,kamonegi-seattle,Kamonegi,https://s3-media2.fl.yelpcdn.com/bphoto/Y6zhm3f4oJpahyYhLGja6Q/o.jpg,False,https://www.yelp.com/biz/kamonegi-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,256.0,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.0,['delivery'],$$,+12066320185,(206) 632-0185,3252.5444388636042,japanese,47.6540752,-122.3442198,1054 N 39th St,,,Seattle,98103,WA,US
12,OSl7TKl7lmMipCavuO-yMQ,teinei-seattle,Teinei,https://s3-media1.fl.yelpcdn.com/bphoto/8s9-9pFagcIU8FeK22HSjg/o.jpg,False,https://www.yelp.com/biz/teinei-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,201.0,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'izakaya', 'title': 'Izakaya'}]",4.0,"['pickup', 'restaurant_reservation', 'delivery']",$$,+12064204500,(206) 420-4500,393.2519974588503,japanese,47.62326,-122.33113,1256 Republican St,,South Lake Union,Seattle,98109,WA,US
13,E5rQ6F0Te5X6wahbmZYG-A,wa-z-seattle,wa’z,https://s3-media2.fl.yelpcdn.com/bphoto/JcD1R3YaiIcWYBBo1KP4Og/o.jpg,False,https://www.yelp.com/biz/wa-z-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,94.0,"[{'alias': 'japanese', 'title': 'Japanese'}]",4.5,[],$$$$,+12064417119,(206) 441-7119,1218.6783762258026,japanese,47.61795,-122.34741,411 Cedar St,,,Seattle,98121,WA,US
14,m7_Q-ap4MmrYs2qc4X7PyQ,ramen-danbo-seattle-2,Ramen Danbo,https://s3-media1.fl.yelpcdn.com/bphoto/7eC1MFXDq8Cxip5_3AKavw/o.jpg,False,https://www.yelp.com/biz/ramen-danbo-seattle-2?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,1053.0,"[{'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.5,['delivery'],$$,+12065665479,(206) 566-5479,1854.9409295488954,japanese,47.61548,-122.31594,1222 E Pine St,Ste A,,Seattle,98122,WA,US
15,k5ng9LPFWH5BjAxtHqUpyg,moon-tree-sushi-and-tapas-seattle,Moon Tree Sushi And Tapas,https://s3-media4.fl.yelpcdn.com/bphoto/o2dU4HkP5WIzUJVgpsgexA/o.jpg,False,https://www.yelp.com/biz/moon-tree-sushi-and-tapas-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,116.0,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'izakaya', 'title': 'Izakaya'}]",4.5,['delivery'],$$,+12064329273,(206) 432-9273,1489.041532483598,japanese,47.62383,-122.35522,516 1st Ave N,,,Seattle,98109,WA,US
16,cFTq5MmBDPb_VEqQXPw2Dw,wasabi-sushi-and-izakaya-seattle,Wasabi Sushi & Izakaya,https://s3-media2.fl.yelpcdn.com/bphoto/7Wq6K5Sh7Xdp5AHtngLYlA/o.jpg,False,https://www.yelp.com/biz/wasabi-sushi-and-izakaya-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,1579.0,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'izakaya', 'title': 'Izakaya'}, {'alias': 'ramen', 'title': 'Ramen'}]",4.0,"['delivery', 'restaurant_reservation', 'pickup']",$$,+12064416044,(206) 441-6044,1484.0542206874866,japanese,47.614196,-122.346226,2311 2nd Ave,,,Seattle,98121,WA,US
17,3hxncVCRPfmKLOyiXKXbDw,sushi-kashiba-seattle,Sushi Kashiba,https://s3-media4.fl.yelpcdn.com/bphoto/iPcf5cZIqM6J-RylKLM4RA/o.jpg,False,https://www.yelp.com/biz/sushi-kashiba-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,1067.0,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",4.5,['delivery'],$$$$,+12064418844,(206) 441-8844,1787.6868167272569,japanese,47.60982,-122.341283,86 Pine St,Ste 1,,Seattle,98101,WA,US
18,M5gjalaqrlkVm55RHqiaaA,maneki-seattle,Maneki,https://s3-media3.fl.yelpcdn.com/bphoto/kAdVD_UCfRZdtA4hcKImXQ/o.jpg,False,https://www.yelp.com/biz/maneki-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,1164.0,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",4.0,['delivery'],$$,+12066222631,(206) 622-2631,2944.4581472591026,japanese,47.59974,-122.32614,304 6th Ave S,,,Seattle,98104,WA,US
19,JyGA_iaBmyaSxwQeCc7SWw,star-fusion-and-bar-seattle,Star Fusion & Bar,https://s3-media4.fl.yelpcdn.com/bphoto/3DB_xrqhw6yaKvLfDsMDng/o.jpg,False,https://www.yelp.com/biz/star-fusion-and-bar-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,16.0,"[{'alias': 'mongolian', 'title': 'Mongolian'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,[],$$,+12062575127,(206) 257-5127,1120.027798096728,japanese,47.624122,-122.320589,538 Broadway E,,,Seattle,98102,WA,US
20,ClAQfNyMp_EuTks0fz-KXg,aburiya-bento-house-seattle-2,Aburiya Bento House,https://s3-media4.fl.yelpcdn.com/bphoto/ySyh0ErwyHQwT673qpnBPQ/o.jpg,False,https://www.yelp.com/biz/aburiya-bento-house-seattle-2?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,263.0,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'poke', 'title': 'Poke'}]",4.5,['delivery'],$$,+12064534685,(206) 453-4685,1709.3930893313536,japanese,47.61131,-122.3448,2100 Western Ave,,,Seattle,98121,WA,US
21,Y-OgQKqreMaajTUCPbLPKg,tsukushinbo-seattle,Tsukushinbo,https://s3-media3.fl.yelpcdn.com/bphoto/r6mFftGhUVvZjSu67PwSVg/o.jpg,False,https://www.yelp.com/biz/tsukushinbo-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,893.0,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.0,['delivery'],$$,+12064674004,(206) 467-4004,2916.7718796688164,japanese,47.59985,-122.32681,515 S Main St,,,Seattle,98104,WA,US
22,cHdeTxAl2Z6zZKUtyeJHaA,kizuki-ramen-and-izakaya-seattle-6,Kizuki Ramen & Izakaya,https://s3-media1.fl.yelpcdn.com/bphoto/FmTRnYIHNxg7Esxml-3AUQ/o.jpg,False,https://www.yelp.com/biz/kizuki-ramen-and-izakaya-seattle-6?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,1263.0,"[{'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'izakaya', 'title': 'Izakaya'}]",4.0,"['pickup', 'delivery']",$$,+14255530867,(425) 553-0867,1285.037938029823,japanese,47.6153842629972,-122.327005895599,320 E Pine St,,,Seattle,98122,WA,US
23,X6rUPbk-s908w5_5t1bmZQ,hannyatou-seattle-2,Hannyatou,https://s3-media2.fl.yelpcdn.com/bphoto/8-L0qUB5UisXy6itKmWvZg/o.jpg,False,https://www.yelp.com/biz/hannyatou-seattle-2?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,25.0,"[{'alias': 'japanese', 'title': 'Japanese'}]",5.0,['delivery'],,+12062944104,(206) 294-4104,3241.445524785893,japanese,47.65399,-122.34418,1060 N 39th St,,,Seattle,98103,WA,US
24,GFd_8ntaINMcZzm-rZqV2g,momosan-ramen-and-sake-seattle,Momosan Ramen & Sake,https://s3-media2.fl.yelpcdn.com/bphoto/2yFq-pK1fuzZvoeS28tABw/o.jpg,False,https://www.yelp.com/biz/momosan-ramen-and-sake-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,219.0,"[{'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'izakaya', 'title': 'Izakaya'}]",3.5,[],$$,+12065014499,(206) 501-4499,3153.120734586268,japanese,47.597618,-122.327224,504 5th Ave S,Ste 119,,Seattle,98104,WA,US
25,g6kUGkuVCZX5-Rr8NgNLsA,fremont-bowl-seattle-2,Fremont Bowl,https://s3-media4.fl.yelpcdn.com/bphoto/FdFOyemhmz4fN7AzOz857Q/o.jpg,False,https://www.yelp.com/biz/fremont-bowl-seattle-2?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,495.0,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'poke', 'title': 'Poke'}]",4.5,['delivery'],$$,+12065043095,(206) 504-3095,3885.94110069451,japanese,47.6590046,-122.3498476,4258 Fremont Ave N,Ste 4262,,Seattle,98103,WA,US
27,aOCqNgTnTbdAbY61ZgRPaA,musashis-seattle,Musashi's,https://s3-media2.fl.yelpcdn.com/bphoto/uoemSYcLTkk91GoSHbJhuA/o.jpg,False,https://www.yelp.com/biz/musashis-seattle?adjust_creative=1IljKHTYmX99yWQTpvY92g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1IljKHTYmX99yWQTpvY92g,1147.0,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",4.0,"['pickup', 'delivery']",$$,+12066330212,(206) 633-0212,4040.7064913880117,japanese,47.66161,-122.34047,1400 N 45th St,,,Seattle,98103,WA,US
